JEAFBPFEDAM	BPGIGODONBH	CGGMNMMBOND	NLFMOMNLBDJ	PGABGPKMNAN	CGMCBILGBLC	FPCBLGCAKBP	LGKEHFPCIJE	GINIFNCJGKI	FIONDMKOIJI	OAHAOLFCLOK	PNCCJLPGLEB	IPEJKELGEPE	GLFAHCGDBJD	EHPLOJAFJFI	NOHPFLNFAOK	APGDLLPCHDI	MNGJEEHMOMD	JIANHJDNLHL	teleport_id
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000078
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000079
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000080
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000081
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000082
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_Photo1"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000083
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70111]	TRUE	"TeleportName_01_DecorativeText"	1	112000084
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000085
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000086
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000087
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000088
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000089
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_Photo2"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000090
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70120]	TRUE	"TeleportName_01_DecorativeText"	1	112000091
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000092
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000093
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000094
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000095
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000096
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_Photo3"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000097
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70130]	TRUE	"TeleportName_01_DecorativeText"	1	112000098
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000099
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000100
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000101
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000102
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000103
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_Photo4"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000104
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70160]	TRUE	"TeleportName_01_DecorativeText"	1	112000105
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000106
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000107
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000108
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000109
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000110
[]	"Zero_PlayerPos_Default"	151	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	50	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000111
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000112
[]	"Workshop_PlayerPos_FromCharacterQuest"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000113
[]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70150]	TRUE	"TeleportName_01_DecorativeText"	1	112000114
[117]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70170]	TRUE	"TeleportName_01_DecorativeText"	1	112000120
[]	"1206012001_BiWeeklyPlan_PlayerPos"	155	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	110	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000121
[]	"1206012002_BiWeeklyPlan_PlayerPos"	105	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	110	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000122
[]	"1206012101_BiWeeklyPlan_PlayerPos"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000123
[]	"1206012102_BiWeeklyPlan_PlayerPos"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000124
[]	"1206012103_BiWeeklyPlan_PlayerPos"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000125
[]	"1206012104_BiWeeklyPlan_PlayerPos"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000126
[117|123]	"FortuneSquare_PlayerPos_FoodTruckActivity_Teleport_FoodTruck"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70522|70523|70524|70525|70526]	TRUE	"TeleportName_01_DecorativeText"	1	112000127
[117|123]	"FortuneSquare_PlayerPos_Activity_FoodTruckR_Customer"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[70522|70523|70524|70525|70526]	TRUE	"TeleportName_01_DecorativeText"	1	112000128
[117|123]	"OuterRing_PlayerPos_Activity_FoodtruckRemake_Quest12_1"	104	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	90	[]	[70522]	TRUE	"TeleportName_01_DecorativeText"	1	112000129
[117|123]	"OuterRing_PlayerPos_Activity_FoodtruckR_1_Photo"	104	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	90	[]	[70522]	TRUE	"TeleportName_01_DecorativeText"	1	112000130
[117|123]	"Port_PlayerPos_Activity_FoodtruckRemake_Quest22_1"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	120	[]	[70523]	TRUE	"TeleportName_01_DecorativeText"	1	112000131
[117|123]	"Port_PlayerPos_Activity_FoodtruckR_3_Photo"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	120	[]	[70523]	TRUE	"TeleportName_01_DecorativeText"	1	112000132
[117|123]	"Hand_PlayerPos_Activity_FoodtruckRemake_Quest32_1"	105	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	110	[]	[70524]	TRUE	"TeleportName_01_DecorativeText"	1	112000133
[117|123]	"Hand_PlayerPos_Activity_FoodtruckR_3_Photo"	105	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	110	[]	[70524]	TRUE	"TeleportName_01_DecorativeText"	1	112000134
[117|123]	"Concert_PlayerPos_Activity_FoodtruckRemake_Quest42_1"	108	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	140	[]	[70525]	TRUE	"TeleportName_01_DecorativeText"	1	112000135
[117|123]	"Concert_PlayerPos_Activity_FoodtruckR_4_Photo"	108	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	140	[]	[70525]	TRUE	"TeleportName_01_DecorativeText"	1	112000136
[117|123]	"ReverbArena_PlayerPos_Activity_FoodtruckRemake_Quest52_1"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70526]	TRUE	"TeleportName_01_DecorativeText"	1	112000137
[117|123]	"ReverbArena_PlayerPos_Activity_FoodtruckR_5_Photo"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70526]	TRUE	"TeleportName_01_DecorativeText"	1	112000138
[117|123]	"Street_PlayerPos_MiniscapeQuestStart"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	10	[]	[70522]	TRUE	"TeleportName_01_DecorativeText"	1	112000139
[]	"1206012501_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000140
[]	"1206012502_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000141
[]	"1206012503_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000142
[]	"1206012504_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000143
[]	"1206012505_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000144
[]	"1206012506_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000145
[]	"1206012507_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000146
[]	"1206012508_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000147
[]	"1206012509_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000148
[]	"1206012510_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000149
[]	"1206012511_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000150
[]	"1206012512_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000151
[]	"1206012513_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000152
[]	"1206012514_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000153
[]	"1206012601_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000154
[]	"1206012602_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000155
[]	"1206012701_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000156
[]	"1206012702_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000157
[]	"1206012703_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000158
[]	"1206012704_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000159
[]	"1206012801_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000160
[]	"1206012802_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000161
[]	"1206012803_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000162
[]	"1206012804_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000163
[]	"1206013201_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000164
[]	"1206013301_BiWeeklyPlan_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000165
[]	"12065139_Weekly_WaifeiHeights_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000166
[]	"12065140_Weekly_WaifeiHeights_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000167
[]	"12065141_Weekly_WaifeiHeights_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000168
[]	"12065142_Weekly_WaifeiHeights_PlayerPos"	201	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	200	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	112000169
[]	"VR_BabelTowner_1304501101_Transform"	103	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000001
[]	"VR_BabelTowner_1304501102_Transform"	103	""	""	0	"UI/Sprite/A2DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000002
[]	"VR_BabelTowner_1304501301_Transform"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000003
[]	"VRBabelTowner_Enterpoint_Transform"	103	""	""	0	"UI/Sprite/A4DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	"UIBabeltowerPageController"	0	0	[]	40	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	113000004
[117|123]	"BangBooCar_TeleportPosition"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconPlaza.png"	100001	FALSE	""	0	0	[]	10	[]	[70240]	TRUE	"TeleportName_01_DecorativeText"	1	113000005
[117|123]	"BangBooCar_TeleportPosition"	1	""	""	1051	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconPlaza.png"	100001	FALSE	"UIActivityOperationalPageController"	0	0	[]	10	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	113000006
[117]	"ReverbArea_HSOS6Activity_TeleportPos"	107	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70173]	TRUE	"TeleportName_01_DecorativeText"	1	113000007
